void_size void_population total_void_vol vol_fraction
4.13011  64  8769.44   0.105437
12.3903  71  19183.2   0.230643
20.6506  24  14455.9   0.173806
28.9108  6  5754.95   0.0691928
37.171  6  10345.2   0.124382
45.4312  4  7741.77   0.0930807
53.6915  1  2329.38   0.0280066
61.9517  1  2671.94   0.0321252
70.2119  1  6851.13   0.0823723
78.4722  1  5069.83   0.0609555
